Order Id;Shipping Mode;Delivery Status;Late_delivery_risk;Days for shipping (real);Days for shipment (scheduled);shipping date (DateOrders)
620;Standard Class;Late delivery;1;6;4;1/16/2015 0:51
619;Standard Class;Late delivery;1;5;4;1/15/2015 0:30
604;Standard Class;Late delivery;1;5;4;1/14/2015 19:15
587;Second Class;Shipping canceled;0;3;2;1/12/2015 13:18
575;Second Class;Late delivery;1;6;2;1/15/2015 9:05
571;Standard Class;Advance shipping;0;2;4;1/11/2015 7:41
552;Standard Class;Shipping canceled;0;3;4;1/12/2015 1:02
538;Standard Class;Shipping on time;0;4;4;1/12/2015 20:08
531;First Class;Late delivery;1;2;1;1/10/2015 17:40
525;Second Class;Late delivery;1;6;2;1/14/2015 15:34
524;First Class;Late delivery;1;2;1;1/10/2015 15:13
521;Standard Class;Advance shipping;0;2;4;1/10/2015 14:10
505;Standard Class;Late delivery;1;6;4;1/14/2015 8:34
475;Standard Class;Late delivery;1;6;4;1/13/2015 22:03
470;First Class;Late delivery;1;2;1;1/9/2015 20:18
436;Standard Class;Advance shipping;0;2;4;1/9/2015 8:24
423;Same Day;Shipping canceled;0;0;0;1/7/2015 15:50
417;Second Class;Late delivery;1;3;2;1/10/2015 1:44
407;Standard Class;Advance shipping;0;3;4;1/9/2015 22:14
387;Standard Class;Advance shipping;0;3;4;1/9/2015 15:13
376;Second Class;Shipping on time;0;2;2;1/8/2015 11:22
358;Second Class;Late delivery;1;4;2;1/10/2015 5:04
356;Standard Class;Advance shipping;0;2;4;1/8/2015 4:22
355;Standard Class;Late delivery;1;6;4;1/12/2015 4:01
353;Standard Class;Shipping on time;0;4;4;1/10/2015 3:19
337;Standard Class;Advance shipping;0;3;4;1/8/2015 21:42
325;Standard Class;Late delivery;1;6;4;1/11/2015 17:30
313;Second Class;Late delivery;1;4;2;1/9/2015 13:18
302;Standard Class;Advance shipping;0;3;4;1/8/2015 9:27
296;First Class;Late delivery;1;2;1;1/7/2015 7:21
255;Second Class;Late delivery;1;6;2;1/10/2015 16:59
244;Standard Class;Late delivery;1;5;4;1/9/2015 13:08
228;First Class;Late delivery;1;2;1;1/6/2015 7:31
214;Standard Class;Late delivery;1;5;4;1/9/2015 2:37
201;Standard Class;Advance shipping;0;2;4;1/5/2015 22:04
200;Standard Class;Late delivery;1;6;4;1/9/2015 21:43
156;First Class;Late delivery;1;2;1;1/5/2015 6:18
129;Standard Class;Late delivery;1;5;4;1/7/2015 20:50
111;Standard Class;Advance shipping;0;2;4;1/4/2015 14:32
92;Second Class;Late delivery;1;3;2;1/5/2015 7:52
77;Standard Class;Advance shipping;0;3;4;1/5/2015 2:37
52;Standard Class;Advance shipping;0;3;4;1/4/2015 17:52
48;Standard Class;Shipping on time;0;4;4;1/5/2015 16:27
41;First Class;Late delivery;1;2;1;1/3/2015 14:00
14;Standard Class;Late delivery;1;5;4;1/6/2015 4:33
8;Standard Class;Shipping on time;0;4;4;1/5/2015 2:27
68873;Standard Class;Shipping on time;0;4;4;10/6/2017 8:55
68865;Standard Class;Shipping canceled;0;6;4;10/8/2017 6:07
68862;Second Class;Late delivery;1;3;2;10/5/2017 5:04
68843;Standard Class;Shipping on time;0;4;4;10/5/2017 22:25
68826;Second Class;Shipping on time;0;2;2;10/3/2017 16:27
68816;Second Class;Shipping canceled;0;2;2;10/3/2017 12:57
68801;Standard Class;Advance shipping;0;2;4;10/3/2017 7:42
68771;Second Class;Shipping on time;0;2;2;10/2/2017 21:11
68762;Second Class;Late delivery;1;3;2;10/3/2017 18:02
68747;Standard Class;Advance shipping;0;3;4;10/3/2017 12:47
68746;Standard Class;Advance shipping;0;2;4;10/2/2017 12:26
68728;Second Class;Late delivery;1;4;2;10/4/2017 6:07
68712;Second Class;Late delivery;1;3;2;10/3/2017 0:31
68697;Standard Class;Advance shipping;0;3;4;10/2/2017 19:16
68693;Standard Class;Shipping on time;0;4;4;10/3/2017 17:52
68669;Second Class;Late delivery;1;5;2;10/4/2017 9:27
68664;Standard Class;Late delivery;1;5;4;10/4/2017 7:42
68631;First Class;Late delivery;1;2;1;9/30/2017 20:08
68622;Second Class;Late delivery;1;3;2;10/1/2017 16:59
68608;Second Class;Late delivery;1;4;2;10/2/2017 12:05
68590;Standard Class;Late delivery;1;6;4;10/4/2017 5:46
68583;Standard Class;Shipping on time;0;4;4;10/2/2017 3:19
68576;Standard Class;Advance shipping;0;2;4;9/30/2017 0:52
68571;First Class;Shipping canceled;0;2;1;9/29/2017 23:07
68560;Standard Class;Late delivery;1;6;4;10/3/2017 19:16
68552;Standard Class;Advance shipping;0;3;4;9/30/2017 16:28
68426;Standard Class;Shipping canceled;0;2;4;9/27/2017 20:19
68416;Second Class;Shipping canceled;0;2;2;9/27/2017 16:49
68406;Standard Class;Advance shipping;0;2;4;9/27/2017 13:19
68402;First Class;Late delivery;1;2;1;9/27/2017 11:55
68400;First Class;Shipping canceled;0;2;1;9/27/2017 11:12
68392;Standard Class;Shipping canceled;0;3;4;9/28/2017 8:24
68375;Standard Class;Late delivery;1;6;4;10/1/2017 2:27
68368;Standard Class;Shipping on time;0;4;4;9/29/2017 0:00
68352;Second Class;Late delivery;1;3;2;9/27/2017 18:23
68321;Standard Class;Advance shipping;0;2;4;9/26/2017 7:32
68318;First Class;Shipping canceled;0;2;1;9/26/2017 6:29
68305;Second Class;Late delivery;1;6;2;9/30/2017 1:56
68299;First Class;Late delivery;1;2;1;9/25/2017 23:49
68294;Standard Class;Late delivery;1;5;4;9/28/2017 22:04
68287;Standard Class;Advance shipping;0;3;4;9/26/2017 19:37
68256;Second Class;Shipping on time;0;2;2;9/25/2017 8:46
68238;Standard Class;Shipping on time;0;4;4;9/27/2017 2:27
68216;Second Class;Shipping on time;0;2;2;9/24/2017 18:45
68213;Standard Class;Shipping on time;0;4;4;9/26/2017 17:42
68206;Standard Class;Advance shipping;0;2;4;9/24/2017 15:14
68198;Standard Class;Shipping on time;0;4;4;9/26/2017 12:26
68194;Standard Class;Late delivery;1;5;4;9/27/2017 11:02
68179;Same Day;Shipping on time;0;0;0;9/22/2017 17:47
68168;Same Day;Shipping on time;0;0;0;9/22/2017 13:56
68155;Second Class;Late delivery;1;6;2;9/27/2017 21:22
68154;Second Class;Shipping canceled;0;5;2;9/26/2017 21:01
68144;Standard Class;Late delivery;1;5;4;9/26/2017 17:31
68137;Standard Class;Advance shipping;0;3;4;9/24/2017 15:04
68117;Standard Class;Advance shipping;0;3;4;9/24/2017 8:04
68104;Standard Class;Late delivery;1;5;4;9/26/2017 3:30
68096;Standard Class;Advance shipping;0;2;4;9/23/2017 0:42
68085;Second Class;Late delivery;1;6;2;9/26/2017 20:51
68077;First Class;Late delivery;1;2;1;9/22/2017 18:03
68067;Second Class;Late delivery;1;3;2;9/23/2017 14:33
68005;Standard Class;Late delivery;1;6;4;9/25/2017 16:49
67999;Standard Class;Late delivery;1;5;4;9/24/2017 14:43
67993;Standard Class;Shipping on time;0;4;4;9/23/2017 12:37
67939;Second Class;Late delivery;1;5;2;9/23/2017 17:42
67925;Standard Class;Late delivery;1;6;4;9/24/2017 12:48
67910;Second Class;Late delivery;1;6;2;9/24/2017 7:32
67897;Standard Class;Advance shipping;0;3;4;9/21/2017 2:59
67891;Standard Class;Advance shipping;0;2;4;9/20/2017 0:53
67880;Second Class;Late delivery;1;6;2;9/23/2017 21:02
67879;Second Class;Late delivery;1;5;2;9/22/2017 20:41
67863;Standard Class;Shipping on time;0;4;4;9/21/2017 15:04
67820;Same Day;Shipping on time;0;0;0;9/17/2017 12:00
67819;Same Day;Late delivery;1;1;0;9/17/2017 11:39
67784;Standard Class;Late delivery;1;5;4;9/21/2017 11:24
67769;Standard Class;Late delivery;1;5;4;9/21/2017 6:08
67724;Second Class;Late delivery;1;5;2;9/20/2017 14:23
67701;Standard Class;Advance shipping;0;2;4;9/17/2017 6:19
67694;Standard Class;Late delivery;1;5;4;9/20/2017 3:52
67672;Standard Class;Advance shipping;0;3;4;9/17/2017 20:09
67666;Standard Class;Advance shipping;0;2;4;9/16/2017 18:03
67643;Second Class;Late delivery;1;4;2;9/18/2017 10:00
67593;Standard Class;Shipping on time;0;4;4;9/17/2017 16:29
67571;Standard Class;Advance shipping;0;2;4;9/15/2017 8:46
67534;Standard Class;Late delivery;1;5;4;9/17/2017 19:49
67521;Standard Class;Advance shipping;0;2;4;9/14/2017 15:15
67518;Standard Class;Shipping on time;0;4;4;9/16/2017 14:12
67498;Standard Class;Shipping on time;0;4;4;9/16/2017 7:12
67495;Standard Class;Late delivery;1;6;4;9/18/2017 6:09
67487;Standard Class;Advance shipping;0;3;4;9/15/2017 3:21
67484;First Class;Late delivery;1;2;1;9/14/2017 2:18
67481;Standard Class;Advance shipping;0;2;4;9/14/2017 1:14
67474;Standard Class;Late delivery;1;5;4;9/16/2017 22:47
67445;Second Class;Late delivery;1;6;2;9/17/2017 12:38
67422;Standard Class;Advance shipping;0;3;4;9/14/2017 4:34
67411;Standard Class;Advance shipping;0;2;4;9/13/2017 0:43
67404;Standard Class;Late delivery;1;5;4;9/15/2017 22:16
67381;Standard Class;Advance shipping;0;2;4;9/12/2017 14:12
67369;Standard Class;Late delivery;1;5;4;9/15/2017 10:00
67363;Standard Class;Shipping on time;0;4;4;9/14/2017 7:54
67347;Same Day;Shipping on time;0;0;0;9/10/2017 14:18
67315;Second Class;Shipping canceled;0;6;2;9/15/2017 15:05
67294;Same Day;Shipping on time;0;0;0;9/9/2017 19:44
67289;Standard Class;Late delivery;1;5;4;9/14/2017 5:59
67271;First Class;Late delivery;1;2;1;9/10/2017 23:40
67204;First Class;Late delivery;1;2;1;9/10/2017 0:12
67193;First Class;Late delivery;1;2;1;9/9/2017 20:21
67177;Standard Class;Advance shipping;0;3;4;9/10/2017 14:44
67165;Standard Class;Late delivery;1;6;4;9/13/2017 10:32
67119;Standard Class;Late delivery;1;5;4;9/11/2017 18:25
67100;Standard Class;Late delivery;1;6;4;9/12/2017 11:46
67069;Standard Class;Late delivery;1;5;4;9/11/2017 0:54
67058;Standard Class;Shipping on time;0;4;4;9/9/2017 21:03
67051;Standard Class;Advance shipping;0;2;4;9/7/2017 18:36
67039;First Class;Late delivery;1;2;1;9/7/2017 14:23
67038;Standard Class;Shipping on time;0;4;4;9/9/2017 14:02
67036;Standard Class;Advance shipping;0;2;4;9/7/2017 13:20
66978;Standard Class;Shipping on time;0;4;4;9/8/2017 17:01
66968;Second Class;Late delivery;1;4;2;9/8/2017 13:31
66934;Second Class;Late delivery;1;5;2;9/9/2017 1:36
66917;Standard Class;Advance shipping;0;3;4;9/6/2017 19:39
66916;Standard Class;Advance shipping;0;2;4;9/5/2017 19:18
66897;Standard Class;Advance shipping;0;3;4;9/6/2017 12:38
66896;Standard Class;Advance shipping;0;2;4;9/5/2017 12:17
66870;Standard Class;Shipping canceled;0;6;4;9/9/2017 3:11
66787;Same Day;Late delivery;1;1;0;9/2/2017 10:06
66776;Standard Class;Advance shipping;0;2;4;9/3/2017 18:15
66765;Second Class;Late delivery;1;6;2;9/7/2017 14:24
66729;Standard Class;Late delivery;1;5;4;9/6/2017 1:47
66676;Standard Class;Advance shipping;0;2;4;9/2/2017 7:13
66656;Standard Class;Advance shipping;0;2;4;9/2/2017 0:12
66649;Standard Class;Late delivery;1;5;4;9/4/2017 21:45
66637;Standard Class;Advance shipping;0;3;4;9/2/2017 17:33
66630;Second Class;Late delivery;1;6;2;9/5/2017 15:06
66610;First Class;Late delivery;1;2;1;9/1/2017 8:05
66599;First Class;Late delivery;1;2;1;9/1/2017 4:14
66586;Standard Class;Advance shipping;0;2;4;8/31/2017 23:41
66565;Second Class;Late delivery;1;6;2;9/4/2017 16:20
66537;Standard Class;Advance shipping;0;3;4;9/1/2017 6:31
66510;Standard Class;Late delivery;1;6;4;9/3/2017 21:03
66505;Standard Class;Late delivery;1;6;4;9/3/2017 19:18
66504;Standard Class;Late delivery;1;5;4;9/2/2017 18:57
66481;Same Day;Shipping on time;0;0;0;8/28/2017 22:54
66442;Standard Class;Advance shipping;0;3;4;8/30/2017 21:14
66390;Standard Class;Late delivery;1;6;4;9/2/2017 3:01
66385;Standard Class;Late delivery;1;6;4;9/2/2017 1:16
66341;First Class;Late delivery;1;2;1;8/28/2017 9:51
66268;Standard Class;Shipping canceled;0;4;4;8/29/2017 8:16
66265;Second Class;Shipping canceled;0;6;2;8/31/2017 7:13
66263;Second Class;Late delivery;1;4;2;8/29/2017 6:31
66247;Standard Class;Advance shipping;0;3;4;8/28/2017 0:55
66246;Standard Class;Advance shipping;0;2;4;8/27/2017 0:34
66243;Standard Class;Shipping on time;0;4;4;8/28/2017 23:31
66242;Standard Class;Advance shipping;0;3;4;8/27/2017 23:10
66235;Standard Class;Late delivery;1;6;4;8/30/2017 20:43
66232;Standard Class;Advance shipping;0;3;4;8/27/2017 19:40
66163;Standard Class;Shipping on time;0;4;4;8/27/2017 19:29
66154;Standard Class;Late delivery;1;5;4;8/28/2017 16:20
66113;Standard Class;Shipping on time;0;4;4;8/27/2017 1:58
66098;First Class;Late delivery;1;2;1;8/24/2017 20:43
66097;Standard Class;Advance shipping;0;3;4;8/25/2017 20:22
66095;Standard Class;Late delivery;1;6;4;8/28/2017 19:40
66077;Standard Class;Advance shipping;0;3;4;8/25/2017 13:21
66029;Second Class;Late delivery;1;5;2;8/26/2017 20:32
65990;First Class;Late delivery;1;2;1;8/23/2017 6:53
65913;First Class;Late delivery;1;2;1;8/22/2017 3:54
65875;First Class;Late delivery;1;2;1;8/21/2017 14:35
65868;Standard Class;Shipping on time;0;4;4;8/23/2017 12:08
65838;First Class;Late delivery;1;2;1;8/21/2017 1:38
65833;Standard Class;Shipping on time;0;4;4;8/22/2017 23:52
65809;Same Day;Late delivery;1;1;0;8/19/2017 3:28
65801;Standard Class;Advance shipping;0;2;4;8/20/2017 12:40
65752;Standard Class;Advance shipping;0;3;4;8/20/2017 19:30
65737;Standard Class;Advance shipping;0;3;4;8/20/2017 14:14
65713;Standard Class;Shipping on time;0;4;4;8/21/2017 5:50
65689;Standard Class;Late delivery;1;5;4;8/21/2017 21:25
65667;Standard Class;Advance shipping;0;3;4;8/19/2017 13:43
65664;Standard Class;Late delivery;1;5;4;8/21/2017 12:40
65650;First Class;Late delivery;1;2;1;8/18/2017 7:46
65645;Second Class;Late delivery;1;6;2;8/22/2017 6:01
65620;First Class;Late delivery;1;2;1;8/17/2017 21:15
65579;Standard Class;Late delivery;1;5;4;8/20/2017 6:53
65577;Standard Class;Advance shipping;0;3;4;8/18/2017 6:11
65552;Second Class;Shipping canceled;0;3;2;8/17/2017 21:26
65547;Standard Class;Advance shipping;0;3;4;8/17/2017 19:41
65539;Standard Class;Late delivery;1;5;4;8/19/2017 16:52
65523;Second Class;Late delivery;1;4;2;8/18/2017 11:16
65498;Second Class;Late delivery;1;4;2;8/18/2017 2:30
65496;Standard Class;Advance shipping;0;2;4;8/16/2017 1:48
65468;First Class;Late delivery;1;2;1;8/15/2017 16:00
65441;Standard Class;Advance shipping;0;2;4;8/15/2017 6:32
65423;Standard Class;Shipping on time;0;4;4;8/17/2017 0:14
65421;Standard Class;Advance shipping;0;2;4;8/14/2017 23:32
65419;Standard Class;Late delivery;1;5;4;8/17/2017 22:50
65413;Standard Class;Shipping on time;0;4;4;8/16/2017 20:44
65380;Second Class;Late delivery;1;6;2;8/18/2017 9:10
65355;First Class;Late delivery;1;2;1;8/14/2017 0:25
65281;Standard Class;Advance shipping;0;2;4;8/12/2017 22:29
65273;Second Class;Late delivery;1;4;2;8/14/2017 19:41
65239;Second Class;Late delivery;1;5;2;8/15/2017 7:46
65165;Standard Class;Late delivery;1;6;4;8/15/2017 5:51
65096;Second Class;Shipping on time;0;2;2;8/10/2017 5:40
65093;First Class;Late delivery;1;2;1;8/10/2017 4:37
65089;First Class;Late delivery;1;2;1;8/10/2017 3:13
65070;Standard Class;Late delivery;1;6;4;8/13/2017 20:34
65052;Standard Class;Advance shipping;0;3;4;8/10/2017 14:15
65024;Standard Class;Late delivery;1;5;4;8/12/2017 4:27
65017;First Class;Late delivery;1;2;1;8/9/2017 2:00
65014;Standard Class;Late delivery;1;5;4;8/12/2017 0:56
65000;Second Class;Late delivery;1;6;2;8/12/2017 20:02
64991;Standard Class;Advance shipping;0;2;4;8/8/2017 16:53
64972;Standard Class;Advance shipping;0;3;4;8/9/2017 10:14
64970;Standard Class;Late delivery;1;6;4;8/12/2017 9:32
64965;First Class;Late delivery;1;2;1;8/8/2017 7:46
64819;Standard Class;Late delivery;1;5;4;8/9/2017 4:37
64806;Standard Class;Advance shipping;0;2;4;8/6/2017 0:04
64802;Standard Class;Advance shipping;0;3;4;8/6/2017 22:40
64753;First Class;Late delivery;1;2;1;8/5/2017 5:30
64720;Standard Class;Late delivery;1;6;4;8/8/2017 17:56
64661;Standard Class;Advance shipping;0;2;4;8/3/2017 21:16
64607;Standard Class;Shipping canceled;0;3;4;8/4/2017 2:21
64605;Standard Class;Late delivery;1;6;4;8/7/2017 1:39
64581;Standard Class;Advance shipping;0;2;4;8/2/2017 17:15
64580;Standard Class;Late delivery;1;6;4;8/6/2017 16:54
64572;Standard Class;Advance shipping;0;3;4;8/3/2017 14:05
64568;Standard Class;Shipping on time;0;4;4;8/4/2017 12:41
64550;Standard Class;Late delivery;1;6;4;8/6/2017 6:23
64549;Second Class;Late delivery;1;5;2;8/5/2017 6:02
64524;Standard Class;Late delivery;1;5;4;8/4/2017 21:16
64508;Second Class;Shipping canceled;0;4;2;8/3/2017 15:40
64506;First Class;Late delivery;1;2;1;8/1/2017 14:58
64469;Standard Class;Late delivery;1;5;4;8/4/2017 2:00
64467;Standard Class;Advance shipping;0;3;4;8/2/2017 1:18
64453;Standard Class;Shipping on time;0;4;4;8/2/2017 20:24
64450;Standard Class;Late delivery;1;6;4;8/4/2017 19:21
64444;Standard Class;Late delivery;1;5;4;8/3/2017 17:15
64432;Standard Class;Advance shipping;0;3;4;8/1/2017 13:02
64421;Second Class;Shipping on time;0;2;2;7/31/2017 9:11
64419;Second Class;Late delivery;1;5;2;8/3/2017 8:29
64413;Standard Class;Shipping on time;0;4;4;8/2/2017 6:23
64412;First Class;Late delivery;1;2;1;7/31/2017 6:02
64400;Standard Class;Late delivery;1;6;4;8/4/2017 1:50
64389;First Class;Late delivery;1;2;1;7/30/2017 21:59
64379;Standard Class;Late delivery;1;5;4;8/2/2017 18:28
64361;Second Class;Shipping on time;0;2;2;7/30/2017 12:10
64349;First Class;Late delivery;1;2;1;7/30/2017 7:58
64332;Standard Class;Advance shipping;0;3;4;7/31/2017 2:00
64308;Same Day;Late delivery;1;1;0;7/28/2017 5:36
64303;First Class;Late delivery;1;2;1;7/29/2017 15:51
64296;First Class;Late delivery;1;2;1;7/29/2017 13:24
64258;Second Class;Late delivery;1;4;2;7/31/2017 0:05
64249;Standard Class;Late delivery;1;5;4;7/31/2017 20:56
64231;First Class;Late delivery;1;2;1;7/28/2017 14:37
64208;Standard Class;Shipping on time;0;4;4;7/30/2017 6:34
64193;Second Class;Late delivery;1;4;2;7/30/2017 1:19
64181;Standard Class;Advance shipping;0;2;4;7/27/2017 21:06
64154;Standard Class;Shipping canceled;0;5;4;7/30/2017 11:39
64137;Standard Class;Advance shipping;0;3;4;7/28/2017 5:41
64133;Second Class;Late delivery;1;4;2;7/29/2017 4:17
64132;Second Class;Shipping canceled;0;3;2;7/28/2017 3:56
64125;Same Day;Shipping on time;0;0;0;7/25/2017 13:29
64115;Same Day;Late delivery;1;1;0;7/25/2017 9:59
64094;Standard Class;Shipping canceled;0;5;4;7/29/2017 14:37
64082;Second Class;Late delivery;1;3;2;7/27/2017 10:25
64078;Standard Class;Shipping on time;0;4;4;7/28/2017 9:01
64049;Same Day;Late delivery;1;1;0;7/24/2017 10:52
64032;Second Class;Late delivery;1;3;2;7/26/2017 16:54
32382;First Class;Late delivery;1;2;1;4/19/2016 16:30
35096;First Class;Late delivery;1;2;1;5/29/2016 7:20
33152;First Class;Late delivery;1;2;1;4/30/2016 22:16
38320;First Class;Late delivery;1;2;1;7/15/2016 8:51
33431;First Class;Late delivery;1;2;1;5/5/2016 0:01
36607;First Class;Late delivery;1;2;1;6/20/2016 8:42
38401;First Class;Late delivery;1;2;1;7/16/2016 13:13
31488;First Class;Late delivery;1;2;1;4/6/2016 15:17
37173;First Class;Late delivery;1;2;1;6/28/2016 15:00
34785;First Class;Late delivery;1;2;1;5/24/2016 18:23
32339;First Class;Late delivery;1;2;1;4/19/2016 1:26
38706;First Class;Late delivery;1;2;1;7/21/2016 0:05
40687;First Class;Late delivery;1;2;1;8/18/2016 22:07
34360;First Class;Late delivery;1;2;1;5/18/2016 13:29
37527;First Class;Late delivery;1;2;1;7/3/2016 19:01
31882;First Class;Late delivery;1;2;1;4/12/2016 9:20
31640;First Class;Late delivery;1;2;1;4/8/2016 20:33
39849;First Class;Late delivery;1;2;1;8/6/2016 16:31
40758;First Class;Late delivery;1;2;1;8/19/2016 22:59
31895;First Class;Late delivery;1;2;1;4/12/2016 13:53
38148;First Class;Late delivery;1;2;1;7/12/2016 20:35
40152;First Class;Late delivery;1;2;1;8/11/2016 2:41
39364;First Class;Late delivery;1;2;1;7/30/2016 14:36
35553;First Class;Late delivery;1;2;1;6/4/2016 23:26
37392;First Class;Late delivery;1;2;1;7/1/2016 19:43
36428;First Class;Late delivery;1;2;1;6/17/2016 18:00
37305;First Class;Late delivery;1;2;1;6/30/2016 13:15
31412;First Class;Late delivery;1;2;1;4/5/2016 12:40
38422;First Class;Late delivery;1;2;1;7/16/2016 20:35
36594;First Class;Late delivery;1;2;1;6/20/2016 4:09
39158;First Class;Shipping canceled;0;2;1;7/27/2016 14:26
32447;First Class;Shipping canceled;0;2;1;4/20/2016 15:16
40532;First Class;Shipping canceled;0;2;1;8/16/2016 15:48
43379;First Class;Late delivery;1;2;1;9/27/2016 5:14
19819;First Class;Shipping canceled;0;2;1;10/19/2015 7:07
18785;First Class;Late delivery;1;2;1;10/4/2015 4:52
15874;First Class;Late delivery;1;2;1;8/22/2015 17:01
48489;First Class;Late delivery;1;2;1;12/10/2016 19:30
62283;First Class;Late delivery;1;2;1;6/30/2017 4:09
11424;First Class;Late delivery;1;2;1;6/18/2015 17:59
44336;First Class;Late delivery;1;2;1;10/11/2016 4:31
14123;First Class;Late delivery;1;2;1;7/28/2015 3:33
63889;First Class;Late delivery;1;2;1;7/23/2017 14:48
17885;First Class;Late delivery;1;2;1;9/21/2015 1:33
